11 -1 +1    1216+14    13 P             -314.   
53 -0       N 2310     -2     -18.63     917.
53 -0       U 3303      9                437.
54 -1 +1    0925-31    10                794.
54 -1       0931-32     9                640.
54 -1       0941-31    10                922.
54 -1       0942-31     8X    -18.31     970.
54 -1       0943-30    10                720.
54 -1       N 2997      5X    -20.74     798.
54 -1       N 3056     -2A    -18.02     768.
54 -2 +1    1001-26     7A               686.
54 -2 +1    N 3113      8                810.
54 -2 +1    N 3137      7                831.
54 -2 +1    N 3175      3XP   -19.55     849.
54 -3 +1    0907-22    10                453.
54 -3 +1    0911-19    10                509.
54 -3 +1    0919-22    10                579.
54 -3 +1    N 2784     -2A    -18.72     434.
54 -3 +1    N 2835      5B    -19.66     620.
54 -0 +1    0834-26    10 P              604.
54 -0 +1    0907-33    10                846.
54 -0 +1    1033-24     8B    -17.78     785.
54 -0 +1    1033-36    10                675.
54 +4 +4    1038-48     5B               762.
54 +4       1105-46     7                772.
54 -5 +5    N 3511      5A    -20.15     854.
54 -5       N 3513      5B    -19.46     945.
54 -0       1038-23    10     -17.46     941.
55 -1 +1    1512-72    10               2997.
55 -1       1522-73     6               2759.
55 -1       N 5833      5               2782.
55 -2 +1    1439-77     5               2513.
55 -2 +1    N 5612     -2A    -20.20    2538.
55 -0 +1    1418-75     5               2324.
55 -0 +1    1505-75     2               2632.
55 -0 +1    N 5967      6X    -20.81    2695.
55 -3 +3    1809-85    10 P             2303.
55 -3       N 6438     -5 P   -20.23    2220.
55 -4 +3    1409-87     3               2027.
55 -4 +3    1510-87    10               2046.
55 -0 +3    2247-89    12 P             2305.
55 -5 +5    0000-80    10               1757.
55 -5       2353-81     5               1725.
55 +5       0017-77     9B              1622.
55 +5       2217-80     5               1620.
55 -0       0018-64    10               1622.
55 -0       0038-63     7BP             1575.
55 -0       0048-66     7B              1513.
55 -0       0621-86     1               1638.
55 -0       1317-77     7               2416.
55 -0       1350-82     6               2221.
55 -0       1454-82     6               2294.
55 -0       1706-77     5               2730.
55 -0       2145-81     5               2368.
55 -0       2345-57     7               1801.
55 -0       N  406      3A    -19.30    1334.
55 -0       N 7098      1X              2210.
55 -0       N 7661      5               1858.
55 -0       N 7689      6X    -19.85    1895.
61 -1 +1    2002-48    -5               2890.
61 -1       2004-48    -2A              2495.
61 -1       N 6861     -5     -20.80    2819.
61 -1       N 6868     -5     -21.06    2723.
61 -1       N 6870      2A    -20.03    2718.
61 -2 +1    2019-44     7X    -18.90    2955.
61 -2 +1    2020-44    -2     -20.31    2927.
61 -2 +1    N 6902      0B    -20.34    2754.
61 -3 +1    2041-46     5               2667.
61 -3 +1    2042-46     5 P             2702.
61 -0 +1    2028-48     7B              2392.
61 -0 +1    2030-53     5 P             2503.
61 -0 +1    N 6887      4A    -20.77    2630.
61 -0 +1    N 6890      3A    -19.56    2450.
61 -0 +1    N 6909     -5     -19.97    2649.
61 -4 +4    1852-541   -2A              2991.
61 -4       1852-542   -5     -20.75    2535.
61 -4       1852-543   -2     -20.25    2675.
61 -4       N 6707      3               2676.
61 -4       N 6708     -2               2539.
61 +4       1828-57     7B              2622.
61 +4       1911-54     5B    -20.80    2615.
61 -5 +5    1931-57     5               1819.
61 -5       1938-58    10               1831.
61 -5       1950-58     5               2050.
61 -5       N 6810      1A    -20.61    1900.
61 +5       1902-59     5               1740.
61 +5       1931-61    10               1687.
61 -6 +6    N 7070      6A    -19.63    2385.
61 -6       N 7079     -2B    -20.17    2664.
61 -6       N 7097     -5     -19.91    2398.
61 +6       2119-45     4A    -20.84    2641.
61 -7 +7    N 7196     -5     -20.32    2959.
61 -7       N 7200     -5               2890.
61 +7       N 7168     -5     -19.85    2728.
61 +8 +8    2207-46     2               2695.
61 +8       2213-47     5               2714.
61 -9 +9    2157-43     9X    -19.25    2264.
61 -9       N 7162      5A    -19.38    2255.
61 -9       N 7166     -2A    -19.58    2395.
61-10+10    N 7041     -2X    -19.93    1889.
61-10       N 7049     -2A    -20.43    2154.
61-11+11    2210-46    -2A    -19.36    1972.
61-11       2212-45     9B              2016.
61-11       2214-45    10               1798.
61-11       N 7213      1A    -20.36    1745.
61-11       N 7232     -2B    -18.84    1774.
61-11       N 7233      0B              1805.
61-12+11    N 7144     -5     -20.36    1961.
61-12+11    N 7145     -5     -19.81    1883.
61-12+11    N 7155     -2B    -19.06    1850.
61 -0+11    N 7107      8B    -19.51    2180.
61-13+13    2150-57    10               1751.
61-13       N 7205      4A    -20.26    1605.
61+13       2154-60    10               1587.
61+13       2159-54    10               1654.
61+13       2209-62     5               1595.
61+13       N 7059      4X    -18.74    1657.
61+14+14    2240-40     9               2151.
61+14       N 7307      5XP   -19.76    2077.
61-15+15    2253-37     5B              2059.
61-15       2255-36    -2A    -18.63    2175.
61-16+16    2254-434    0A    -20.21    1701.
61-16       2300-46     9B              1494.
61-16       2326-41     4A    -19.09    1488.
61-16       N 7410     -2B    -20.27    1633.
61-16       N 7412      3B    -19.82    1706.
61-16       N 7496      3B    -19.96    1629.
61-16       N 7531      4A    -19.97    1568.
61-16       N 7552      2B    -20.14    1583.
61-16       N 7582      2B    -20.17    1433.
61-16       N 7590      4A    -19.59    1412.
61-16       N 7599      5B    -20.22    1638.
61-16       N 7632     -2B              1573.
61-17+16    2253-36     5               1671.
61-17+16    2254-36    -5     -20.58    1635.
61-17+16    2259-37     9               1384.
61-17+16    N 7418      6X    -19.43    1453.
61 -0+16    0003-41     7B              1502.
61 -0+16    2239-45     1B    -19.65    1716.
61 -0+16    2256-37     5X    -19.32    1308.
61 -0+16    2333-39     7               1538.
61 -0+16    N 7361      5     -18.73    1306.
61 -0+16    N 7507     -5     -20.21    1593.
61 -0+16    N 7690      3A    -18.87    1317.
61 -0+16    N 7764     10     -18.99    1676.
61-18+18    0031-31     9     -17.74    1579.
61-18       N  134      4X    -21.09    1572.
61-18       N  148     -2     -18.29    1534.
61-19+18    N  254     -2B    -18.51    1425.
61-19+18    N  289      4B    -19.94    1614.
61-20+18    0033-25     8X    -18.87    1574.
61-20+18    N  150      4BP   -20.12    1601.
61-21+21    0043-11     9X    -17.31    1688.
61-21       0045-10     5B              1423.
61-21       N  255      4X    -19.26    1674.
61-22+21    N  178      9B    -18.56    1544.
61-22+21    N  210      3X    -20.06    1700.
61-23+21    N  274     -2XP   -19.00    1820.
61-23+21    N  275      6BP   -18.97    1822.
61-23+21    N  337      7B    -19.93    1729.
61-24+21    0049-00    13 P   -16.98    1800.
61-24+21    0049-01    13 P   -16.46    1500.
61 -0+21    N  157      4X    -20.85    1751.
61+25+25    2207-19    10     -17.79    1848.
61+25       N 7218      6B    -19.60    1783.
61 -0       0007-18    10               1611.
61 -0       0020-53     5               1329.
61 -0       1811-58     5               2664.
61 -0       1830-58     6B    -20.80    2134.
61 -0       1939-60     4               2409.
61 -0       1941-54    -5     -20.55    2457.
61 -0       2015-39     7A    -19.27    2727.
61 -0       2038-65    10               1499.
61 -0       2053-55     7B              2019.
61 -0       2103-55    10B              1291.
61 -0       2112-65     5               1741.
61 -0       2211-67     5               1615.
61 -0       2220-42     7B              2416.
61 -0       2238-45     3               2797.
61 -0       N  216     13     -17.67    1597.
61 -0       N 6305     -2               2631.
61 -0       N 6925      4A    -21.63    2847.
61 -0       N 6958     -5     -20.53    2760.
61 -0       N 7007     -2     -19.91    2897.
61 -0       N 7029     -5     -20.11    2832.
61 -0       N 7180     -2     -17.92    1451.
61 -0       N 7314      4X    -20.17    1499.
61 -0       U  328      9B              2107.
62 -1 +1    N 7083      5A    -21.34    2995.
62 -1       N 7096      1A    -20.32    2844.
62 -2 +1    2212-64     5B              2943.
62 -2 +1    N 7179      4               2774.
62 -2 +1    N 7192     -5     -20.55    2761.
62 -3 +1    N 7125      5X    -20.25    2986.
62 -3 +1    N 7126      2A    -19.85    2910.
62 -0 +1    N 7020     -2A    -20.44    2915.
62 +4 +4    2056-72     3               2942.
62 +4       N 6943      6X    -21.34    2972.
62 -0       2243-65     7               2243.
62 -0       N 7141      1               2928.
63 -1 +1    2200-34     2B    -19.98    2621.
63 -1       N 7172      2 P   -20.10    2698.
63 -1       N 7173     -5     -19.47    2547.
63 -1       N 7174      3 P   -19.60    2824.
63 -1       N 7176     -5     -19.64    2571.
63 -1       N 7204     13 P             2680.
63 -2 +1    2144-35    -2B    -19.31    2644.
63 -2 +1    N 7135     -2AP   -20.01    2751.
63 -2 +1    N 7154     10BP             2648.
63 -3 +3    2213-21     3B              2712.
63 -3       2214-21    10 P   -18.41    2668.
63 +3       N 7184      5B    -21.35    2727.
63 -4 +4    2159-12     8B              2868.
63 -4       N 7171      3B    -20.03    2770.
63 +5 +5    N 7606      3A    -21.28    2362.
63 +5       N 7721      5A    -20.32    2148.
63 -6 +6    N 7723      3B    -20.29    1966.
63 -6       N 7727      1XP   -20.38    1929.
63 -0       2125-38     5A    -20.00    2587.
63 -0       N 7302     -2A    -19.59    2713.
63 -0       N 7371      0A    -19.83    2526.
63 -0       N 7416      3B    -20.51    2927.
64 -1 +1    N 7437      7X    -19.03    2345.
64 -1       N 7448      4A    -20.71    2432.
64 -1       N 7463      3XP   -20.22    2677.
64 -1       N 7464     -2     -17.98    2102.
64 -1       N 7465     -2     -19.07    2191.
64 -1       N 7468     13 P   -18.61    2322.
64 -1       U12350      9     -18.85    2371.
64 -2 +1    N 7479      5B    -21.11    2602.
64 -2 +1    U12281      8     -18.72    2793.
64 -3 +3    2224+15    10     -17.26    2158.
64 -3       N 7280     -2     -19.29    2090.
64 -4 +4    2307+18    10               2021.
64 -4       N 7497      5B    -19.71    1945.
64 -4       U12344      7B              1871.
64 +5 +4    2324+18    13 P             1766.
64 +5 +4    N 7625      1AP   -19.08    1869.
64 -6 +6    N 7742      3A    -19.65    1818.
64 -6       N 7743     -2B    -19.91    1995.
64 -7 +7    U12843      8X    -18.85    1989.
64 -7       U12846      9               1958.
64 -7       U12856     10B    -18.65    1990.
64 +7       N 7800     13     -19.09    1949.
64 +7       U   99      9               1935.
64 -8 +8    N 7798     12     -19.97    2621.
64 -8       N 7817      4X    -20.79    2532.
64 -9 +9    N 7537      4A    -19.81    2850.
64 -9       N 7541      4B    -20.88    2695.
64-10+10    N 7714      3BP   -20.03    2981.
64-10       N 7715     10 P   -19.00    2934.
64-10       N 7716      3B    -19.84    2734.
64-10       U12690     10               2779.
64-10       U12709      9     -18.72    2839.
64+10       N 7731      1B    -19.43    2972.
64+10       U12578     12 P   -18.25    2863.
64+11+11    2228-00    13 P             1737.
64+11       2233-03     9     -18.64    1867.
64+11       U12151     10               1939.
64-12+12    N 7177      3X    -19.74    1442.
64-12       U11868      9B              1357.
64-12       U11880     12BP   -18.02    1671.
64+12       U11820      9               1354.
64 -0       N 7077     -5     -16.72    1050.
64 -0       N 7137      5XP   -19.32    1952.
64 -0       U  260      5     -19.56    2305.
64 -0       U11651      8     -19.27    1804.
64 -0       U11782      9B    -17.45    1343.
64 -0       U11944     10               1985.
64 -0       U12074     13 P   -18.28    2100.
64 -0       U12178      8X    -19.22    2142.
64 -0       U12682     10     -17.62    1621.
64 -0       U12710     10 P   -18.47    2743.
65 -1 +1    N 7292     10B    -18.45    1269.
65 -1       N 7320      7A    -17.80    1066.
65 -1       N 7331      4A    -21.10    1099.
65 -1       N 7363      7X    -16.77    1108.
65 -1       U12060     10B    -17.10    1168.
65 -1       U12082      9     -16.91    1081.
65 +1       N 7217      2A    -20.38    1228.
65 +1       N 7343      3B    -17.54    1495.
65 +1       N 7457     -2A    -19.18     971.
65 +1       U12212      9               1163.
65 -2 +1    N 7332     -2 P   -19.58    1451.
65 -2 +1    N 7339      4X    -19.15    1536.
65 -3 +3    N 7741      6B    -18.76     990.
65 -3       U12732      9     -17.76     998.
65 -3       U12791     10     -15.49    1037.
65 -4 +4    N 7640      5B    -19.47     643.
65 -4       U12588      8     -17.04     698.
65 -4       U12632      9     -17.69     695.
65 +4       U12713      0     -14.68     541.
65 +5 +5    N 7013      0A    -19.56    1051.
65 +5       U11707      8A    -17.58    1187.
65 -6 +6    N   14     10     -18.44    1059.
65 -6       N 7814      2A    -19.98    1250.
65 -6       U   17      9     -15.53    1081.
65 -6       U  122     10     -16.41    1048.
65 +6       N  100      5     -17.69    1035.
65 +6       U  156     10     -17.30    1318.
65 +6       U  191      9     -17.46    1320.
65 -7 +7    N 7518      1X    -15.90     839.
65 -7       U12423      5     -17.37    1082.
65 -0       2236-05    10     -16.17     995.
65 -0       2335+29    13 P   -16.56    1559.
65 -0       U  300     10               1488.
65 -0       U11891     10     -18.50     756.
65 -0       U11909     12 P   -20.48    1404.
66 -1 +1    N 6835      1BP   -19.47    1718.
66 -1       N 6836      9X              1762.
66 +1       N 6814      4X    -20.41    1698.
66 +1       N 6821      7B              1680.
66 -0       1945-18     9B              1842.
66 -0       2006-06    10               1588.
71 -1 +1    N 5951      5     -19.65    1860.
71 -1       N 5953     -5     -19.59    2147.
71 -1       N 5954      5     -19.33    2066.
71 -1       N 5962      5A    -20.66    2048.
71 -2 +1    N 5970      5B    -20.55    2038.
71 -2 +1    U 9941     10     -18.01    1929.
71 -3 +3    U10061     10               2182.
71 -3       U10086     13 P   -18.57    2400.
71 -4 +4    N 6070      6A    -20.72    2058.
71 -4       U10288      5     -19.89    2099.
71 -4       U10290      9     -18.94    2039.
71 +4       U10133      5X    -19.41    1978.
71 -5 +5    U 9977      5     -19.40    1944.
71 -5       U 9979     10     -18.58    2006.
71 -6 +6    1534+30    13 P   -17.57    1788.
71 -6       N 5961     13 P   -18.48    1800.
71 -6       N 5974     13 P   -18.24    1875.
71 -0       1559+18    13 P   -18.14    2638.
71 -0       N 6035      5X    -18.43    2357.
71 -0       N 6106      5A    -19.58    1542.
71 -0       N 6118      6A    -20.62    1629.
71 -0       N 6181      5X    -20.92    2515.
71 -0       U10020      7A    -19.22    2195.
71 -0       U10041      8X    -19.13    2224.
71 -0       U10058      9B              2282.
71 -0       U10419     10               2786.
72 -1 +1    N 5929     -5               2606.
72 -1       N 5930      3XP   -20.41    2873.
72 -1       U 9857     10B              2491.
72 -1       U 9858      4X    -20.54    2774.
72 +1       N 5899      5X    -20.79    2701.
72 +1       U 9936      9     -18.15    2800.
72 -0       1452+42    13 P   -18.69    2669.
72 -0       1544+46    13 P   -18.45    2970.
72 -0       N 5981      5     -19.12    1921.
73 -1 +1    N 6570      9B    -20.29    2478.
73 -1       N 6574      4X    -20.76    2509.
73 +1       N 6555      5X    -20.85    2424.
73 +1       U11141      8     -19.14    2426.
73 -2 +2    N 6509      6     -19.85    1974.
73 -2       U11074      7     -19.13    2059.
73 -2       U11093      5     -19.99    2122.
73 -3 +3    N 6384      4X    -21.31    1805.
73 -3       U10862      5B    -19.35    1834.
73 -0       U10805      9B    -17.28    1715.
73 -0       U11105      8     -18.87    2435.
73 -0       U11113      6X    -18.66    2547.
73 -0       U11152      8B    -19.73    2935.
20 +1 +1    U 3587     12     -19.07    1173.
20 +1       U 3658     10               1089.
20 -0       U 3390      8X              1534.
20 -0       U 3463      4X    -20.55    2811.
20 -0       U 5707      6X    -19.49    2816.
30 +1 +1    N 2339      4X    -20.77    2166.
30 +1       U 3691      6A    -20.09    2102.
30 +2 +1    N 2357      5     -19.59    2201.
30 +2 +1    U 3808      7B    -18.80    2317.
30 -0       N 2377      3X              2242.
30 -0       N 3246      8X    -19.62    1977.
30 -0       U 3234     10               1370.
40 -0       1517-36     4B    -20.70    2940.
40 -0       N 6000      6               2029.
40 -0       N 6951      4X    -20.73    1707.
40 -0       U11557      8X    -19.57    1684.
40 -0       U11861      8X    -20.87    1760.
50 -0       0144-58    10               2055.
60 -1 +1    U  608      8X    -18.85    3000.
60 -1       U  625      4X    -21.14    2852.
60 -0       0016-19     9               2116.
60 -0       2059-17     4A              1605.
60 -0       2335-48     5               2786.
60 -0       N   48      5XP   -18.11    2036.
60 -0       N 7744     -2X    -20.53    2952.
60 -0       N 7755      5B    -21.24    2988.
60 -0       U  477      9     -19.15    2843.
70 -1 +1    1604+41    13 P   -17.90    2221.
70 -1       U10200     13 P   -18.93    2137.
70 +1       U10095     10               2055.
70 -0       1634+52    13 P   -17.87    2883.
70 -0       1638+37    13 P   -17.68    2100.
70 -0       1742+40    13 P   -17.82    1800.
70 -0       N 6339      6B    -19.84    2336.
70 -0       N 6368      3     -21.26    2920.
70 -0       N 6667      2XP   -20.88    2847.
70 -0       N 6703     -2     -20.56    2591.
70 -0       N 6764      4B    -20.54    2691.
70 -0       U 9762      9               2396.
70 -0       U11124      6B    -19.15    1852.
70 -0       U11220     10               1706.
70 -0       U11283      8BP   -19.19    2230.
