UGC     1 0000.0+1622MCG+03-01-0151195  1.5  1.3    DBL SYS 14.9
UGC  1766 0215.1+1418MCG+02-06-0570209  1.7  0.6  20S       16.5       1.7  0.5 7
UGC  1767 0215.1+3751MCG+06-06-0090407  1.2  1.2    IRR     14.0       1.2  1.1
UGC  1768 0215.2+1419MCG+02-06-0580209  2.3  1.8 140Sc      12.5+4016  2.2  1.8 2
UGC  1769 0215.2+3651MCG+06-06-0100407  1.0  0.6 123Sb/Sc   13.9       1.0  0.6 4
UGC  1770 0215.3+3617MCG+06-06-0000407  1.0  0.22 49S0-a    16.5       1.1  0.256
UGC  1771 0215.3+3741MCG+06-06-0110407  2.2  1.8    DWRF SP 17.        1.8  1.4
UGC  1772 0215.4+3748MCG+06-06-0000407  1.1  0.5 143        13.7       0.7  0.5
UGC  1773 0215.5+1258MCG+02-06-0590209  1.6  0.3  48SB      15.3       1.5  0.3 6
UGC  1774 0215.7+0519MCG+01-06-0001282  1.0  0.3  63Sb-c    16.0       0.9  0.2 6
UGC  1775 0215.7+0525MCG+01-06-0621282  1.9  1.8    S       14.2       2.0  1.9
UGC  1776 0215.7+3514MCG+06-06-0130407  1.6  1.3  20SBb     15.3       1.5  1.3 1
UGC  1777 0215.8+3017MCG+05-06-0001248  1.0  0.6 100SBc     15.7       1.0  0.6
UGC  1778 0215.8+3330MCG+06-06-0140407  1.4  1.1 160        15.6       1.2  1.1
UGC  1779 0215.8+3828MCG+06-06-0000407  1.1  0.9  40        17.        0.8  0.5
UGC  1780 0215.9+4020MCG+07-05-0350931  2.0  0.4 158IRR     15.6       1.8  0.4
UGC  1781 0216.0+3415MCG+06-06-0150407  1.6  1.5    COMPACT 15.0       1.7  1.6
UGC  1782 0216.0+4231MCG+07-05-0370931  1.8  0.8  63S IV    17.        1.7  0.8 6
UGC  1783 0216.0+4354MCG+07-05-0000931  1.5  1.1    DWARF   17.        0.7  0.6
UGC  1784 0216.2+3627MCG+06-06-0000407  1.2  0.7    IRR     17.        0.6  0.7
UGC  1785 0216.4+0435MCG+01-06-0001282  1.4  0.7 150Sc      16.0       1.2  0.5 5
UGC  1786 0216.5+3653MCG+06-06-0160407  1.0  0.5  13E       15.6       0.9  0.5
UGC  1787 0216.6+3743MCG+06-06-0170407  1.4  0.5 117S-IRR   14.7       1.3  0.4
UGC  1788 0216.7+3624MCG+06-06-0000407  1.1  0.9  25E       16.0       1.2  0.9
UGC  1789 0216.9+1535MCG+03-06-0521202  1.1  0.6  82S0      14.9       1.2  0.6 5
UGC  1790 0216.9+4129MCG+07-05-0000931  1.2  0.9            15.4       1.3  1.1
UGC  1791 0217.0+2802MCG+05-06-0001248  1.   1.     DWARF   17.        1.1  1.1
UGC  1792 0217.0+2849MCG+05-06-0261248  2.6  1.5   0SBc     14.3       2.2  1.4 4
UGC  1793 0217.0+3741MCG+06-06-0000407  1.1  0.22163Sc      15.7       1.0  0.2 7
UGC  1794 0217.2-0029MCG+00-07-0011283  1.7  1.7    SBb     14.6       1.3  0.7 1
UGC  1795 0217.3+3541MCG+06-06-0000407  1.0  0.9    SBc     16.5       0.8  0.5
UGC  1796 0217.3+4034MCG+07-05-0380931  1.6  1.6    S IV    15.5       1.5  1.5 1
UGC  1797 0217.4+0143MCG+00-07-0031283  1.3  0.8 135S0-a    15.2       1.4  0.9 3
UGC  1798 0217.4+3818MCG+06-06-0000407  1.0  0.18 21Sa-b    15.6       1.0  0.206
UGC  1799 0217.4+4813MCG+08-05-0000907  1.3  0.8  23SBb/Sc  16.0       1.2  0.8
UGC  1800 0217.5+3459MCG+06-06-0000407  1.6  0.8 160S       16.0       1.9  0.9 5
UGC  1801 0217.7+0748MCG+01-07-0011306  1.2  0.8  50SBb     15.7       1.1  0.8
UGC  1802 0217.8+4844MCG+08-05-0040907  1.6  1.5    E       15.6       1.7  1.6
UGC  1803 0217.9+0635MCG+01-07-0021306  2.6  0.6  57IRR     15.1       2.0  0.5
UGC  1804 0217.9+3826MCG+06-06-0220407  1.7  0.8  95        15.5       1.4  0.8
UGC  1805 0218.0+3237MCG+05-06-0001248  1.0  0.22164        14.5       0.9  0.227
UGC  1806 0218.0+3310MCG+05-06-0001248  1.2  0.5  15DWARF   18.        1.   0.5
UGC  1807 0218.0+4233MCG+07-05-0400931  2.5  2.5    DWARF   16.5       2.   2.
UGC  1808 0218.2+2322MCG+04-06-0170858  1.2  1.1    Sb      14.7       1.1  1.1 1
UGC  1809 0218.3+0020MCG+00-07-0051283  1.1  0.8  60S0-a    15.1       1.2  0.9 2
UGC  1810 0218.4+3909MCG+06-06-0230407  2.1  1.4  50S(b)    13.7       1.9  1.3
UGC  1811 0218.5+1330MCG+02-07-0021300  1.3  0.8 145Sc      16.0       1.0  0.7 3
UGC  1812 0218.5+2511MCG+04-06-0180858  1.1  0.5  20Sc      14.6       1.3  0.5 6
UGC  1813 0218.5+3908MCG+06-06-0240407  1.4  0.4  93SB      15.3       1.4  0.4
UGC  1814 0218.6+1620MCG+03-07-0020443  2.7  1.3 157Sb/SBc  14.0       2.7  1.4
UGC  1815 0218.6+3049MCG+05-06-0281248  1.4  1.3    SB IV   15.7       1.3  1.3 1
UGC  1816 0218.6+3220MCG+05-06-0271248  1.8  0.8  33Sa-b    14.8       1.7  0.8 6
UGC  1817 0218.8+1359MCG+02-07-0031300  2.6  0.4 163Sc      14.8       2.7  0.3 7
UGC  1818 0218.8+1507MCG+02-07-0001300  1.0  0.5    SB      16.5
UGC  1819 0218.8+1609MCG+03-07-0000443  1.   1.     DWARF   18.        1.   1.
UGC  1820 0218.8+3248MCG+05-06-0291248  1.8  0.35124Sc      15.1       1.8  0.357
UGC  1821 0219.0+0633MCG+01-07-0001306  1.1  1.0    DWARF   17.        1.   1.
UGC  1822 0219.0+1639MCG+03-07-0040443  1.3  0.2  78Sc      15.7       1.3  0.207
UGC  1823 0219.0+3303MCG+05-06-0301248  2.9  2.3  55S0      12.5+4043  2.8  2.1 2
UGC  1824 0219.1+0002MCG+00-07-0061283  1.0  0.6  30S0-a    15.6       1.1  0.6 4
UGC  1825 0219.1+3200MCG+05-06-0311248  1.3  0.9 130Sc      15.0       1.1  0.7 3
UGC  1826 0219.1+3343MCG+06-06-0250407  1.2  0.35 45SB      14.6       1.0  0.35
UGC  1827 0219.1+4319MCG+07-05-0440931  1.0  0.7   0S-IRR   15.7       0.7  0.6
UGC  1828 0219.3+2831MCG+05-06-0321248  1.4  0.15122S       15.5       1.1  0.157
UGC  1829 0219.3+3331MCG+06-06-0260407  1.1  0.8    IRR+CMP 15.7
UGC  1830 0219.3+4737MCG+08-05-0060907  3.2  2.6 105SB0/SBa 14.8       1.0  1.5 1
UGC  1831 0219.4+4207MCG+07-05-0460931 14.   3.   22Sb      10.8  +72 14.   3.  7
UGC  1832 0219.4+4250MCG+07-05-0450931  1.6  0.9 163Sa      15.4       1.7  0.9 4
UGC  1833 0219.5+2830MCG+05-06-0331248  1.6  1.3    SBc     15.6       1.4  1.2
UGC  1834 0219.6+1149MCG+02-07-0001300  1.5  0.8 124SB(c)   15.3       1.2  0.6 5
UGC  1835 0219.8+2802MCG+05-06-0341248  2.2  1.2  30Sc      13.9       2.2  1.2 4
UGC  1836 0219.8+3752MCG+06-06-0000407  1.1  0.6 170DWARF   18.        0.6  0.4
UGC  1837 0219.8+4247MCG+07-06-0010449  1.2  0.9  25S0      15.2       1.3  0.9
UGC  1838 0219.9+2408MCG+04-06-0000858  1.3  0.3 169Sc      16.5       1.2  0.2 6
UGC  1839 0220.0-0051MCG+00-07-08 1283  3.0  0.4  45        15.6       2.3  0.4 7
UGC  1840 0220.0+4109MCG+07-06-0020449  1.8  1.7    PECULR  14.1+5240
UGC  1841 0220.0+4246MCG+07-06-0030449  3.   3.     E       15.0       3.   3.
UGC  1842 0220.2+4144MCG+07-06-0040449  2.0  0.5 170Sa      13.8       2.0  0.5 7
UGC  1843 0220.7+2617MCG+04-06-0200858  1.1  0.7  30S0      15.0       0.9  0.6 3
UGC  1844 0220.8+2656MCG+04-06-0210858  1.6  1.3            15.7       1.0  0.8 2
UGC  1845 0220.8+4745MCG+08-05-0070907  1.5  0.8 145Sa-b    15.7       1.6  0.9 4
UGC  1846 0220.9+2838MCG+05-06-0001248  1.1  0.8 145COMPACT 15.5       1.3  1.1
UGC  1847 0221.0+0218MCG+00-07-0001283  1.1  0.2 117DBL SYS 15.7
UGC  1848 0221.0+2716MCG+04-06-0230858  1.2  0.5  22Sb      15.5       1.2  0.5 6
UGC  1849 0221.0+4304MCG+07-06-0050449  1.4  0.3 152S       16.0       1.6  0.3 6
UGC  1850 0221.1+2653MCG+04-06-0000858  1.1  0.9  35DWRF SP 16.5       0.8  0.8
UGC  1851 0221.1+4917MCG+08-05-0000907  1.2  1.0   5        17.        1.1  0.9
UGC  1852 0221.2+2707MCG+04-06-0240858  1.5  1.0 130E       15.0       1.7  1.1
UGC  1853 0221.3+3325MCG+05-06-0001248  1.2  0.10160Sc      17.        1.0  0.107
UGC  1854 0221.3+4302MCG+07-06-0070449  1.9  0.5  45S       16.5       1.7  0.5 7
UGC  1855 0221.4+4039MCG+07-06-0080449  1.5  0.7  97SBa     15.1       1.5  0.7 5
UGC  1856 0221.6+3123MCG+05-06-0381248  2.2  0.35123Sc      14.9       2.2  0.3 7
UGC  1857 0221.6+3257MCG+05-06-0371248  2.4  0.7  44        15.3       2.1  0.7 6
UGC  1858 0221.6+4128MCG+07-06-0100449  1.7  1.3    SB      15.7       1.8  1.5
UGC  1859 0221.6+4224MCG+07-06-0090449  1.7  1.1  47COMPACT 14.3       1.6  1.0
UGC  1860 0221.8+2520MCG+04-06-0250858  1.5  0.9  30SBb     14.7       1.5  0.9 4
UGC  1861 0221.8+3037MCG+05-06-0001248  1.1  0.7  90DWRF IR 17.        1.1  0.5
UGC  1862 0221.9+0223MCG+00-07-0091283  2.3  1.8  10Sc      14.0       2.2  1.8 1
UGC  1863 0221.9+0137MCG+00-07-0101283  1.1  1.1    Sc      15.3       0.9  0.8 1
UGC  1864 0221.9+3715MCG+06-06-0000407  1.4  0.7  88Sb      15.7       1.2  0.6 5
UGC  1865 0222.0+3549MCG+06-06-0280407  3.5  2.8  80DWRF SP 16.5       2.5  2.0
UGC  1866 0222.0+4138MCG+07-06-0110449  1.1  0.6  30SBa     14.9       1.1  0.6 5
UGC  1867 0222.0+4515MCG+08-05-0000907  2.1  0.3  57Sc      15.5       2.2  0.3 7
UGC  1868 0222.1+4152MCG+07-06-0120449  2.1  2.0    SBa     14.4       2.3  2.2 1
UGC  1869 0222.1+5036MCG+08-05-0080907  1.0  0.15151Sa-b    15.7       0.9  0.187
UGC  1870 0222.2+1927MCG+03-07-0000443  1.5  0.2  24S       18.        1.1  0.2 7
UGC  1871 0222.2+2200MCG+04-06-0270858  1.0  0.7  37S       14.9       1.2  0.9 3
UGC  1872 0222.2+4149MCG+07-06-0130449  0.9  0.9    E       14.5       1.3  1.3
UGC  1873 0222.3+1652MCG+03-07-0090443  1.0  1.0            16.0       0.8  0.8
UGC  1874 0222.3+4029MCG+07-06-0000449  1.4  1.0            17.        1.   1.
UGC  1875 0222.3+4136MCG+07-06-0140449  2.   2.     E       14.5       4.   4.
UGC  1876 0222.5-0049MCG+00-07-0001283  1.1  0.9    S       16.5       0.8  0.6 1
UGC  1877 0222.6+3645MCG+06-06-0300407  1.6  1.2    E       15.0       1.7  1.3
UGC  1878 0222.6+4145MCG+07-06-0160449  1.7  0.9 115E       14.0       1.8  1.0
UGC  1879 0222.7+1052MCG+02-07-0061300  1.3  1.2    Sc      15.6       1.4  1.3 1
UGC  1880 0222.7+2010MCG+03-07-0100443  1.1  0.4 138SB      15.3       1.2  0.5
UGC  1881 0222.7+2631MCG+04-06-0300858  1.0  0.9    Sb+COMP 14.8                1
UGC  1882 0222.7+3700MCG+06-06-0310407  1.5  1.3    Sc      14.9       1.6  1.4 1
UGC  1883 0222.8+1115MCG+02-07-0071300  2.5  0.7 157        15.7       1.8  0.6 6
UGC  1884 0222.8+3740MCG+06-06-0320407  1.5  1.4    SBa     15.7       1.4  1.4 1
UGC  1885 0222.9+2711MCG+04-06-0350858  1.0  0.9    SBb     15.6       1.2  1.1 1
UGC  1886 0222.9+3915MCG+06-06-0330407  4.5  2.3  35Sb      13.1       3.8  1.8 5
UGC  1887 0222.9+4155MCG+07-06-0170449  2.1  1.4 117Sc      13.9       2.1  1.4 3
UGC  1888 0223.1+1816MCG+03-07-0110443  3.6  2.1 157Sc      14.3       3.8  2.2 4
UGC  1889 0223.1+2957MCG+05-06-0401248  1.2  1.0    SB0     15.0       1.3  1.2 1
UGC  1890 0223.2+3141MCG+05-06-0391248  2.5  1.3  55Sa-b    14.5       2.4  1.2 5
UGC  1891 0223.3+2550MCG+04-06-0380858  1.1  1.1    E       15.5       1.7  1.7
UGC  1892 0223.3+2723MCG+04-06-0370858  1.3  1.3    SBb     15.3       1.3  1.3 1
UGC  1893 0223.3+4950MCG+08-05-0090907  1.5  1.1  45SB0/SBa 15.5       1.7  1.3 2
UGC  1894 0223.4+2659MCG+04-06-0390858  1.3  0.25138Sa-b    15.5       1.4  0.257
UGC  1895 0223.4+2817MCG+05-06-0001248  1.5  1.1 125SBc     15.7       1.4  0.8
UGC  1896 0223.4+3013MCG+05-06-0411248  1.5  1.0   5S0      14.6       1.4  1.0 3
UGC  1897 0223.5+1214MCG+02-07-0081300  1.1  0.9  40Sc      16.0       1.0  0.9 2
UGC  1898 0223.5+2247MCG+04-06-0000858  1.5  0.3  50Sc      16.5       1.1  0.157
UGC  1899 0223.5+2726MCG+04-06-0400858  1.3  1.2    DISTRBD 15.0       1.3  1.3
UGC  1900 0223.5+3711MCG+06-06-0350407  1.5  0.5  55Sa-b    16.0       1.3  0.4 6
UGC  1901 0223.6-0033MCG+00-07-0111283  2.5  1.3  36SBb     13.9       2.2  1.1 5
UGC  1902 0223.6+2735MCG+05-06-0431248  1.2  0.6 132Sc      16.5       0.9  0.4 5
UGC  1903 0223.6+2936MCG+05-06-0421248  1.0  0.20 75Sb      15.7       1.0  0.207
UGC  1904 0223.6+3656MCG+06-06-0000407  1.1  0.20117Sb-c    16.0       1.4  0.2 6
UGC  1905 0223.8-0146MCG+00-07-0121283  1.0  0.9    S0      15.6       0.9  0.8 1
UGC  1906 0223.8+2232MCG+04-06-0000858  1.4  0.2 152Sb      16.5       1.2  0.157
UGC  1907 0223.9+0056MCG+00-07-0131283  1.5  1.3    E       14.7       1.8  1.4
UGC  1908 0223.9+1156MCG+02-07-0091300  1.3  1.3    SBc     14.5       1.4  1.3 1
UGC  1909 0223.9+3152MCG+05-06-0441248  1.2  0.7 132Sc      15.4       1.2  0.7 4
UGC  1910 0223.9+3458MCG+06-06-0360407  2.3  0.6 175S       14.8       2.0  0.5 6
UGC  1911 0224.0+0025MCG+00-07-0141283  1.0  0.1 131Sc      16.5       1.0  0.127
UGC  1912 0224.0+2016MCG+03-07-0120443  2.3  1.3  53S0      13.8       2.   1.4 4
UGC  1913 0224.3+3321MCG+05-06-0451248 13.   8.  115Sc/SBc  10.5 +568 12.   7.  4
UGC  1914 0224.3+4050MCG+07-06-0000449  1.2  1.2    (E)     15.2       1.4  1.4
UGC  1915 0224.4+4145MCG+07-06-0220449  0.9  0.6  95S(b)    14.4       0.9  0.7
UGC  1916 0224.4+5016MCG+08-05-0100907  1.1  0.6   5E       16.0       1.3  0.7
UGC  1917 0224.6+2402MCG+04-06-0450858  1.0  0.7 105SBb     15.5       1.1  0.8 3
UGC  1918 0224.6+2526MCG+04-06-0460858  1.3  0.7 118SBa-b   14.7       1.7  0.7 6
UGC  1919 0224.6+3556MCG+06-06-0380407  1.6  1.1  45SBb     15.0       1.4  1.1
UGC  1920 0224.6+4544MCG+08-05-0110907  1.9  1.3  10SBb     15.6       1.7  1.1 3
UGC  1921 0224.8+2622MCG+04-06-0510858  1.1  1.1    SBb     14.6       1.1  1.1 1
UGC  1922 0224.8+2758MCG+05-06-0461248  2.3  1.8    S       16.0       1.8  1.5
UGC  1923 0224.9+0154MCG+00-07-0151283  1.1  0.8    S-IRR   17.        0.9  0.7
UGC  1924 0224.9+3130MCG+05-06-0471248  1.9  0.25  3Sc      15.4       1.9  0.257
UGC  1925 0224.9+3714MCG+06-06-0000407  1.1  0.4  48DBL SYS 16.5
UGC  1926 0225.0-0028MCG+00-07-0161283  1.8  1.6    S0      14.4       1.8  1.6 1
UGC  1927 0225.0+4323MCG+07-06-0000449  1.1  0.1  78        17.        1.2  0.107
UGC  1928 0225.0+4338MCG+07-06-0000449  1.5  0.3 113S       16.5       1.8  0.4 7
UGC  1929 0225.1-0123MCG+00-07-0171283  5.6  4.5 135SB0     11.3+1348  5.8  4.8 2
UGC  1930 0225.0+5114MCG+09-05-0010907  2.3  2.3    SB0     15.2       2.3  2.3 1
UGC  1931 0225.1+2006MCG+03-07-0140443  1.8  1.7    Sa      13.7       1.9  1.9 1
UGC  1932 0225.1+2757MCG+05-06-0481248  2.0  1.8    E       15.5       2.3  2.0
UGC  1933 0225.2+3813MCG+06-06-0390407  1.4  1.0  85S       16.0       1.2  1.0
UGC  1934 0225.3+0016MCG+00-07-0181283  1.9  0.35112Sb-c    15.5       1.7  0.356
UGC  1935 0225.3+3105MCG+05-06-0491248  4.5  1.3  73Sb      13.9       3.7  1.2 6
UGC  1936 0225.4+1921MCG+03-07-0160443  1.4  0.6  30SBb     14.8       1.4  0.6 6
UGC  1937 0225.4+1922MCG+03-07-0150443  1.9  1.2 155Sc      13.9       1.7  1.1 3
UGC  1938 0225.4+2300MCG+04-06-0540858  1.5  0.35154Sb-c    15.0       1.3  0.3 6
UGC  1939 0225.4+2605MCG+04-06-0530858  1.2  0.8  65SBa     14.9       1.1  0.9
UGC  1940 0225.5+2755MCG+05-06-0001248  1.1  0.35101S0      16.5       1.2  0.5 6
UGC  1941 0225.5+3745MCG+06-06-0400407  1.6  1.6            16.0       1.6  1.6
UGC  1942 0225.5+3824MCG+06-06-0000407  1.0  0.12 17Sb      16.5       1.1  0.157
UGC  1943 0225.5+4545MCG+08-05-0120907  1.3  0.4  34S       15.0       1.3  0.4 6
UGC  1944 0225.6+2947MCG+05-06-0001248  1.5  1.0 100DWRF SP 17.        1.5  1.0
UGC  1945 0225.7-0134MCG+00-07-0201283  2.4  0.9  12Sc-IRR  14.4       2.3  0.9
UGC  1946 0225.7+1525MCG+02-07-0001300  1.9  0.2 137Sc      16.0       1.4  0.1 7
UGC  1947 0225.7+2003MCG+03-07-0170443  1.6  1.2 100E       13.8       1.7  1.3
UGC  1948 0225.7+3757MCG+06-06-0410407  1.0  0.4 114Sa-b    15.2       0.9  0.356
UGC  1949 0225.8-0048MCG+00-07-0001283  1.   1.     DWARF   18.        1.   1.
UGC  1950 0225.8+2335MCG+04-06-0560858  1.1  0.7 145        15.7       1.1  0.7
UGC  1951 0225.8+3730MCG+06-06-0000407  1.2  1.1    E       16.0       1.2  1.1
UGC  1952 0225.9+4015MCG+07-06-0000449  1.2  1.0   0Sc      16.5       1.2  1.0 2
UGC  1953 0225.9+4451MCG+07-06-0000449  1.2  1.0    S       16.5       1.1  1.0 1
UGC  1954 0226.0-0122MCG+00-07-0221283  3.5  2.6 170Sc      13.4       3.3  2.6 2
UGC  1955 0226.0+2507MCG+04-06-0550858  1.6  0.7 165S       15.4       1.5  0.7
UGC  1956 0226.0+4542MCG+08-05-0130907  2.2  1.1  35        15.5       2.1  1.1
UGC  1957 0226.0+4717MCG+08-05-0000907  1.7  0.20175Sc      15.7       1.7  0.207
UGC  1958 0226.1+2755MCG+05-06-0001248  1.5  0.3  18Sc      15.7       1.3  0.3 7
UGC  1959 0226.1+3419MCG+06-06-0000407  1.2  0.8  45DWARF   18.        1.0  0.7
UGC  1960 0226.1+3810MCG+06-06-0440407  1.1  0.5   5        15.5       1.1  0.5
UGC  1961 0226.3+4202MCG+07-06-0240449  1.1  0.6 117SB?c    15.0       1.0  0.5 5
UGC  1962 0226.4+0009MCG+00-07-0241283  1.4  1.0 105Sc      14.6       1.6  1.1 3
UGC  1963 0226.4+3115MCG+05-06-0511248  1.3  0.9  65Sa/SBb  14.5       1.4  0.9 3
UGC  1964 0226.4+3125MCG+05-06-0501248  1.7  1.2  20S0      13.4       1.9  1.3
UGC  1965 0226.6+2000MCG+03-07-0180443  1.7  0.4  92S       15.7       1.7  0.357
UGC  1966 0226.7+0957MCG+02-07-0111300  1.6  1.1  40Sb      14.9       1.5  1.0 3
UGC  1967 0226.8+4457MCG+07-06-0000449  1.0  0.2 122        16.5       1.3  0.4 6
UGC  1968 0226.9+2932MCG+05-06-0001248  1.5  1.0  80DWARF   17.        1.4  0.8
UGC  1969 0227.0+1550MCG+03-07-0000443  1.   1.     DWARF   18.        1.   1.
UGC  1970 0227.0+2502MCG+04-06-0590858  2.2  0.3  22Sc      15.3       2.1  0.257
UGC  1971 0227.0+2825MCG+05-06-0521248  1.4  1.1            14.9       0.9  0.9
UGC  1972 0227.0+3753MCG+06-06-0000407  1.6  1.6    (E)     15.7       1.4  1.4
UGC  1973 0227.1+0640MCG+01-07-0001306  1.1  1.0            16.0       1.1  1.0
UGC  1974 0227.2+0938MCG+02-07-0131300  1.2  0.6  42Sa      15.7       1.1  0.6 5
UGC  1975 0227.2+3255MCG+05-06-0001248  1.3  0.20143S       15.3       1.0  0.206
UGC  1976 0227.3+3507MCG+06-06-0460407  1.7  0.8 113Sb      15.0       1.7  0.8 5
UGC  1977 0227.3+4955MCG+08-05-0000907  1.2  0.9 165Sb/SBc  16.0       1.1  0.8 3
UGC  1978 0227.4+0057MCG+00-07-0251283  1.1  0.8 160(S0)    15.0       1.1  0.8
UGC  1979 0227.5+4201MCG+07-06-0260449  1.5  1.0  65(S0)    14.5       1.7  1.4
UGC  1980 0227.6+3157MCG+05-06-0541248  1.1  0.4 147S       14.5       1.1  0.4 6
UGC  1981 0227.7+0044MCG+00-07-0261283  1.7  1.5    DWARF   17.        1.5  1.5
UGC  1982 0227.8+0829MCG+01-07-0061306  1.2  0.9    IRR     16.5       1.0  0.8
UGC  1983 0227.8+3655MCG+06-06-0480407  3.6  2.3 145S       12.0       3.5  2.2 3
UGC  1984 0227.8+4308MCG+07-06-0000449  1.2  0.08129Sc      16.5       1.2  0.127
UGC  1985 0228. +8159MCG+14-02-0101277  1.0  0.6 165SB      16.5       1.0  0.5
UGC  1986 0228.0-0120MCG+00-07-0271283  3.4  1.0  19Sa-b    13.0       3.2  1.0 6
UGC  1987 0228.0+4307MCG+07-06-0280449  1.0  0.9    E?      15.7       1.3  1.2
UGC  1988 0228.1+4010MCG+07-06-0270449  1.1  0.4 123Sa-b    14.7       1.2  0.5 6
UGC  1989 0228.1+4240MCG+07-06-0000449  1.6  1.6    S       16.0       1.6  1.6 1
UGC  1990 0228.2+2729MCG+04-07-0000222  1.3  0.15 37PECULR  15.7       0.9  0.15
UGC  1991 0228.2+2922MCG+05-07-0011301  1.5  1.5    E       14.5       1.8  1.8
UGC  1992 0228.2+4242MCG+07-06-0000449  1.1  1.0    DWARF   18.
UGC  1993 0228.5+3910MCG+06-06-0490407  2.4  0.6 140Sb      14.3       2.2  0.5 6
UGC  1994 0228.6+0102MCG+00-07-0281283  1.7  1.2 155S0      14.2       1.7  1.2 3
UGC  1995 0228.8+0107MCG+00-07-0301283  1.7  0.9  62Sc      14.6       1.7  0.9 5
UGC  1996 0228.8+2242MCG+04-07-0040222  1.1  0.9  50SBb     15.0       1.2  1.1 1
UGC  1997 0229.0+4314MCG+07-06-0290449  1.3  0.25 73Sb      15.4       1.4  0.306
UGC  1998 0229.1+0005MCG+00-07-0321283  1.3  0.8 143Sc      16.0       1.3  0.8 4
UGC  1999 0229.1+1855MCG+03-07-0210443  3.1  0.5  96Sc      15.1       2.6  0.5 6
UGC  2000 0229.2+0524MCG+01-07-0001306  1.4  1.2            16.5       1.0  0.8
UGC  2001 0229.2+4159MCG+07-06-0300449  1.6  1.1  35Sa-b    14.6       1.7  1.2 3
UGC  2002 0229.3+3517MCG+06-06-0510407  2.6  1.5  65Sc/IRR  12.5       2.8  1.5
UGC  2003 0229.3+3912MCG+06-06-0500407  1.1  0.5 140S       15.0       1.1  0.4 6
UGC  2004 0229.4+0042MCG+00-07-0361283  1.4  0.9  95SBc     14.8       1.3  0.9 3
UGC  2005 0229.4+0101MCG+00-07-0351283  2.3  2.3    (E)     14.8       3.   3.
UGC  2006 0229.4+4212MCG+07-06-0310449  1.1  1.1    E       15.7       1.5  1.5
UGC  2007 0229.5+0930MCG+02-07-0001300  1.1  1.1    SB0     15.3       1.3  1.3 1
UGC  2008 0229.5+3123MCG+05-07-0021301  1.0  0.9            16.5       0.8  0.6 1
UGC  2009 0229.6+0136MCG+00-07-0381283  1.0  0.5 120S       16.0       1.1  0.6 5
UGC  2010 0229.6+0135MCG+00-07-0371283  1.7  1.1  85SBb     14.3       1.6  1.1 3
UGC  2011 0229.6+3120MCG+05-07-0031301  1.7  0.8 110Sb      15.6       1.5  0.8 5
UGC  2012 0229.8+2048MCG+03-07-0220443  1.2  0.9 140Sb-c    15.1       1.2  0.9 2
UGC  2013 0229.8+2751MCG+05-07-0041301  1.7  1.2 170E       14.2       1.7  1.2
UGC  2014 0229.8+3828MCG+06-06-0540407  2.4  1.3 173DWARF   17.        2.   1.
UGC  2015 0229.9+3439MCG+06-06-0520407  1.3  1.3    S0?     16.0       1.3  1.3
UGC  2016 0230.0+2025MCG+03-07-0000443  0.45 0.35   PECULR  14.5+9000  0.45 0.35
UGC  2017 0230.0+2836MCG+05-07-0001301  2.5  2.0    DWRF IR 17.        2.   1.
UGC  2018 0230.1+0003MCG+00-07-0401283  1.6  0.8  75S       14.3       1.6  0.8 5
UGC  2019 0230.1+0024MCG+00-07-0391283  0.55 0.45 65PECULR  14.4       0.55 0.40
UGC  2020 0230.1+2307MCG+04-07-0070222  1.6  0.25109Sc      15.6       1.4  0.257
UGC  2021 0230.2+0529MCG+01-07-0081306  1.2  1.1    S0      14.9       1.3  1.1 1
UGC  2022 0230.3+3232MCG+05-07-0051301  1.0  0.8 170E       15.2       1.1  0.9
UGC  2023 0230.3+3317MCG+05-07-0071301  3.0  2.8    DWARF   14.9       3.   3.
UGC  2024 0230.4+0012MCG+00-07-0411283  1.2  0.8 153Sa-b    14.5       1.2  0.8 3
UGC  2025 0230.4+2517MCG+04-07-0100222  1.3  0.15 32Sc      15.7       1.4  0.157
UGC  2026 0230.4+2705MCG+04-07-0000222  1.5  1.1    DWARF   17.        1.3  1.
UGC  2027 0230.5+0842MCG+01-07-0001306  1.5  1.2            16.0
UGC  2028 0230.5+2210MCG+04-07-0110222  1.5  0.7 110Sc      14.6       1.5  0.7 5
UGC  2029 0230.5+2232MCG+04-07-0000222  1.1  0.6  20IV?     17.        1.0  0.5
UGC  2030 0230.6+0923MCG+01-07-0091306  1.3  0.9   0S0-a    14.2       1.2  0.7 3
UGC  2031 0230.6+2003MCG+03-07-0250443  1.2  0.8  10S0      15.5       1.5  1.0 3
UGC  2032 0230.6+2022MCG+03-07-0000443  1.3  0.25 54Sc      16.5       0.9  0.2 6
UGC  2033 0230.6+3727MCG+06-06-0550407  1.6  0.8 160SBb     14.7       1.6  0.7 5
UGC  2034 0230.6+4019MCG+07-06-0320449  3.5  3.0 170DWRF IR 15.0       3.5  3.0
UGC  2035 0230.7+4408MCG+07-06-0330449  2.1  1.4 125Sb      14.3       1.9  1.2 3
UGC  2036 0230.8+4115MCG+07-06-0000449  1.0  0.7  85        17.        1.   0.6
UGC  2037 0231.0+0615MCG+01-07-0101306  1.3  0.3 103S       15.6       1.2  0.3 6
UGC  2038 0231.0+4018MCG+07-06-0000449  1.1  0.5 115        17.        1.0  0.5 5
